item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0443	N4	n4_vocab_image	443	かみ	かみ	mái tóc				source_image:34.jpg;side:L;y:451	ocr_ready
N4-VOCAB-0444	N4	n4_vocab_image	444	計画	けいかく	kế hoạch				source_image:34.jpg;side:R;y:451	ocr_ready
N4-VOCAB-0445	N4	n4_vocab_image	445	体	からだ	cơ thể				source_image:34.jpg;side:L;y:486	ocr_ready
N4-VOCAB-0446	N4	n4_vocab_image	446	経験	けいけん	kinh nghiệm				source_image:34.jpg;side:R;y:486	ocr_ready
N4-VOCAB-0447	N4	n4_vocab_image	447	彼	かれ	anh ấy; bạn trai				source_image:34.jpg;side:L;y:521	ocr_ready
N4-VOCAB-0448	N4	n4_vocab_image	448	経済	けいざい	kinh tế				source_image:34.jpg;side:R;y:521	ocr_ready
N4-VOCAB-0449	N4	n4_vocab_image	449	かれら	かれら	bọn họ				source_image:34.jpg;side:L;y:557	ocr_ready
N4-VOCAB-0450	N4	n4_vocab_image	450	警察	けいさつ	cảnh sát				source_image:34.jpg;side:R;y:557	ocr_ready
N4-VOCAB-0451	N4	n4_vocab_image	451	関係	かんけい	mối quan hệ				source_image:34.jpg;side:L;y:593	ocr_ready
N4-VOCAB-0452	N4	n4_vocab_image	452	けしき	けしき	Re phong cảnh				source_image:34.jpg;side:R;y:593	ocr_ready
N4-VOCAB-0453	N4	n4_vocab_image	453	看譲師	かんごし	y tá				source_image:34.jpg;side:L;y:628	ocr_ready
N4-VOCAB-0454	N4	n4_vocab_image	454	結果	けっか	kết quả				source_image:34.jpg;side:R;y:628	ocr_ready
N4-VOCAB-0455	N4	n4_vocab_image	455	機会	きかい	cơ hòi				source_image:34.jpg;side:L;y:665	ocr_ready
N4-VOCAB-0456	N4	n4_vocab_image	456	結構	けっこう	tương đối, khá là				source_image:34.jpg;side:R;y:665	ocr_ready
N4-VOCAB-0457	N4	n4_vocab_image	457	きしゃ	きしゃ	tau hoá; xe lửa				source_image:34.jpg;side:L;y:706	ocr_ready
N4-VOCAB-0458	N4	n4_vocab_image	458	原因	げんいん	nguyên_ nhân				source_image:34.jpg;side:R;y:706	ocr_ready
N4-VOCAB-0459	N4	n4_vocab_image	459	技術	ぎじゅつ	kỹ thuật, công nghệ				source_image:34.jpg;side:L;y:732	ocr_ready
N4-VOCAB-0460	N4	n4_vocab_image	460	けんか	けんか	cãi nhau				source_image:34.jpg;side:R;y:749	ocr_ready
N4-VOCAB-0461	N4	n4_vocab_image	461	季節	きせつ	mùa, thời vụ				source_image:34.jpg;side:L;y:781	ocr_ready
N4-VOCAB-0462	N4	n4_vocab_image	462	見学	けんがく	tham quan với mục				source_image:34.jpg;side:R;y:781	ocr_ready
N4-VOCAB-0463	N4	n4_vocab_image	463	規則	きそく	quy tác; kỷ luật				source_image:34.jpg;side:L;y:808	ocr_ready
N4-VOCAB-0464	N4	n4_vocab_image	464	切手	きって	tJF				source_image:34.jpg;side:L;y:837	ocr_ready
N4-VOCAB-0465	N4	n4_vocab_image	465	玄関	げんかん	sảnh vào nhà				source_image:34.jpg;side:R;y:837	ocr_ready
N4-VOCAB-0468	N4	n4_vocab_image	468	気分	きぶん	tâm				source_image:34.jpg;side:L;y:910	ocr_ready
N4-VOCAB-0469	N4	n4_vocab_image	469	君	きみ	em bạn				source_image:34.jpg;side:L;y:950	ocr_ready
N4-VOCAB-0470	N4	n4_vocab_image	470	気持ち	きもち	cẩm giác; cẩm xúc				source_image:34.jpg;side:L;y:979	ocr_ready
N4-VOCAB-0471	N4	n4_vocab_image	471	こうがい	こうがい	ngoai thành, ngoai				source_image:34.jpg;side:R;y:979	ocr_ready
N4-VOCAB-0472	N4	n4_vocab_image	472	こうぎ	こうぎ	ngoai thành, ngoai				source_image:34.jpg;side:R;y:997	ocr_ready
N4-VOCAB-0473	N4	n4_vocab_image	473	きもの	きもの	kimono				source_image:34.jpg;side:L;y:1017	ocr_ready
N4-VOCAB-0474	N4	n4_vocab_image	474	こうぎょう	こうぎょう	Ix				source_image:34.jpg;side:R;y:1039	ocr_ready
