item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-2097	N4	n4_vocab_jlpt	2097	味	あじ	Vị	VỊ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:2	ocr_ready
N4-VOCAB-2098	N4	n4_vocab_jlpt	2098	不便	ふべん	Bất tiện	BẤT TIỆN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:3	ocr_ready
N4-VOCAB-2099	N4	n4_vocab_jlpt	2099	切る	きる	Cắt	THIẾT			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:4	ocr_ready
N4-VOCAB-2100	N4	n4_vocab_jlpt	2100	以外	いがい	Ngoài ra	DĨ NGOẠI			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:5	ocr_ready
N4-VOCAB-2101	N4	n4_vocab_jlpt	2101	雲	くも	Mây	VÂN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:6	ocr_ready
N4-VOCAB-2102	N4	n4_vocab_jlpt	2102	急行	きゅうこう	Tàu tốc hành	CẤP HÀNH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:7	ocr_ready
N4-VOCAB-2103	N4	n4_vocab_jlpt	2103	写す	うつす	Chụp, chép lại	TẢ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:8	ocr_ready
N4-VOCAB-2104	N4	n4_vocab_jlpt	2104	反対	はんたい	Phản đối	PHẢN ĐỐI			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:9	ocr_ready
N4-VOCAB-2105	N4	n4_vocab_jlpt	2105	黒い	くろい	Đen	HẮC			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:2;item:1	ocr_ready
N4-VOCAB-2106	N4	n4_vocab_jlpt	2106	計画	けいかく	Kế hoạch	KẾ HOẠCH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:2;item:2	ocr_ready
N4-VOCAB-2107	N4	n4_vocab_jlpt	2107	医者	いしゃ	Bác sĩ	Y GIẢ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:2;item:3	ocr_ready
N4-VOCAB-2108	N4	n4_vocab_jlpt	2108	夜	よる	Buổi tối	DẠ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:2;item:4	ocr_ready
N4-VOCAB-2109	N4	n4_vocab_jlpt	2109	貸す	かす	Cho vay	THẢI			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:2;item:5	ocr_ready
N4-VOCAB-2110	N4	n4_vocab_jlpt	2110	試合	しあい	Trận đấu	THÍ HỢP			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:2;item:6	ocr_ready
N4-VOCAB-2111	N4	n4_vocab_jlpt	2111	石	いし	Đá	THẠCH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:1	ocr_ready
N4-VOCAB-2112	N4	n4_vocab_jlpt	2112	経験	けいけん	Kinh nghiệm/trải nghiệm	KINH NGHIỆM			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:2	ocr_ready
N4-VOCAB-2113	N4	n4_vocab_jlpt	2113	店員	てんいん	Nhân viên cửa hàng	ĐIỂM VIÊN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:3	ocr_ready
N4-VOCAB-2114	N4	n4_vocab_jlpt	2114	食堂	しょくどう	Nhà ăn	THỰC ĐƯỜNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:4	ocr_ready
N4-VOCAB-2115	N4	n4_vocab_jlpt	2115	港	みなと	Cảng	CẢNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:5	ocr_ready
N4-VOCAB-2116	N4	n4_vocab_jlpt	2116	小説	しょうせつ	Tiểu thuyết	TIỂU THUYẾT			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:6	ocr_ready
N4-VOCAB-2117	N4	n4_vocab_jlpt	2117	日記	にっき	Nhật ký	NHẬT KÍ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:7	ocr_ready
N4-VOCAB-2118	N4	n4_vocab_jlpt	2118	夕方	ゆうがた	Chiều tối	TỊCH PHƯƠNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:8	ocr_ready
N4-VOCAB-2119	N4	n4_vocab_jlpt	2119	秋	あき	Mùa thu	THU			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:1;item:9	ocr_ready
N4-VOCAB-2120	N4	n4_vocab_jlpt	2120	青い	あおい	Xanh da trời	THANH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:2;item:1	ocr_ready
N4-VOCAB-2121	N4	n4_vocab_jlpt	2121	場所	ばしょ	Địa điểm	TRƯỜNG SỞ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:2;item:2	ocr_ready
N4-VOCAB-2122	N4	n4_vocab_jlpt	2122	歩く	あるく	Đi bộ	BỘ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:2;item:3	ocr_ready
N4-VOCAB-2123	N4	n4_vocab_jlpt	2123	便利	べんり	Tiện lợi	TIỆN LỢI			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:2;item:4	ocr_ready
N4-VOCAB-2124	N4	n4_vocab_jlpt	2124	眠い	ねむい	Buồn ngủ	MIÊN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:2;item:5	ocr_ready
N4-VOCAB-2125	N4	n4_vocab_jlpt	2125	雪	ゆき	Tuyết	TUYẾT			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:11;question:2;item:6	ocr_ready
N4-VOCAB-2126	N4	n4_vocab_jlpt	2126	楽しい	たのしい	Vui	LẠC/NHẠC			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:1	ocr_ready
N4-VOCAB-2127	N4	n4_vocab_jlpt	2127	習う	ならう	Học	TẬP			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:2	ocr_ready
N4-VOCAB-2128	N4	n4_vocab_jlpt	2128	軽い	かるい	Nhẹ	KHINH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:3	ocr_ready
N4-VOCAB-2129	N4	n4_vocab_jlpt	2129	食料品	しょくりょうひん	Thực phẩm	THỰC LIỆU PHẨM			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:4	ocr_ready
N4-VOCAB-2130	N4	n4_vocab_jlpt	2130	顔	かお	Khuôn mặt	NHAN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:5	ocr_ready
N4-VOCAB-2131	N4	n4_vocab_jlpt	2131	予報	よほう	Dự báo	DƯ BÁO			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:6	ocr_ready
N4-VOCAB-2132	N4	n4_vocab_jlpt	2132	動く	うごく	Chuyển động	ĐỘNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:7	ocr_ready
N4-VOCAB-2133	N4	n4_vocab_jlpt	2133	世話	せわ	Chăm sóc	THẾ THOẠI			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:8	ocr_ready
N4-VOCAB-2134	N4	n4_vocab_jlpt	2134	特急	とっきゅう	Tàu tốc hành đb	ĐẶC CẤP			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:1;item:9	ocr_ready
