item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0385	N4	n4_vocab_topic_image	385	間	あいだ	ở giữa	GIAN			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0386	N4	n4_vocab_topic_image	386	赤ちゃん	あかちゃん	em bé, trẻ sơ sinh	XÍCH			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0387	N4	n4_vocab_topic_image	387	赤ん坊	あかんぼう	em bé, trẻ sơ sinh	XÍCH PHƯỜNG			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0388	N4	n4_vocab_topic_image	388	秋	あき	mùa thu	THU			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0389	N4	n4_vocab_topic_image	389	味	あじ	mùi vị, hương vị	VỊ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0390	N4	n4_vocab_topic_image	390	遊び	あそび	việc vui chơi	DU			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0391	N4	n4_vocab_topic_image	391	以下	いか	ít hơn, dưới	DĨ HẠ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0392	N4	n4_vocab_topic_image	392	以外	いがい	ngoài, ngoài ra	DĨ NGOẠI			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0393	N4	n4_vocab_topic_image	393	医学	いがく	y khoa, y học	Y HỌC			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0394	N4	n4_vocab_topic_image	394	意見	いけん	ý kiến	Ý KIẾN			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0395	N4	n4_vocab_topic_image	395	石	いし	đá, hòn đá	THẠCH			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0396	N4	n4_vocab_topic_image	396	医者	いしゃ	bác sĩ	Y GIẢ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0397	N4	n4_vocab_topic_image	397	以上	いじょう	trên~, từ~ trở lên	DĨ THƯỢNG			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0398	N4	n4_vocab_topic_image	398	一度	いちど	một lần	NHẤT ĐỘ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0399	N4	n4_vocab_topic_image	399	糸	いと	sợi chỉ	MỊCH			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0400	N4	n4_vocab_topic_image	400	以内	いない	trong phạm vi, trong vòng...	DĨ NỘI			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0401	N4	n4_vocab_topic_image	401	田舎	いなか	quê, nông thôn	ĐIỀN XÁ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0402	N4	n4_vocab_topic_image	402	意味	いみ	ý nghĩa	Ý VỊ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0403	N4	n4_vocab_topic_image	403	受付	うけつけ	lễ tân	THỤ PHÓ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0404	N4	n4_vocab_topic_image	404	うそ	うそ	lời nói dối				Danh từ;source_image:33.jpg	ready
N4-VOCAB-0405	N4	n4_vocab_topic_image	405	内	うち	bên trong	NỘI			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0406	N4	n4_vocab_topic_image	406	腕	うで	cánh tay	OẢN			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0407	N4	n4_vocab_topic_image	407	裏	うら	mặt sau, đằng sau	LÝ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0408	N4	n4_vocab_topic_image	408	売り場	うりば	quầy bán hàng, khu bán hàng	MẠI TRƯỜNG			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0409	N4	n4_vocab_topic_image	409	上着	うわぎ	áo khoác	THƯỢNG TRƯỚC			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0410	N4	n4_vocab_topic_image	410	運転手	うんてんしゅ	tài xế, người lái xe	VẬN CHUYỂN THỦ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0411	N4	n4_vocab_topic_image	411	お祝い	おいわい	lời chúc mừng, sự chúc mừng, quà mừng	CHÚC			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0412	N4	n4_vocab_topic_image	412	往復	おうふく	khứ hồi, hai chiều	VÃNG PHỤC			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0413	N4	n4_vocab_topic_image	413	屋上	おくじょう	sân thượng	ỐC THƯỢNG			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0414	N4	n4_vocab_topic_image	414	贈り物	おくりもの	món quà	TẶNG VẬT			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0415	N4	n4_vocab_topic_image	415	お子さん	おこさん	con (cách nói lịch sự về con của người khác)	TỬ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0416	N4	n4_vocab_topic_image	416	押し入れ	おしいれ	tủ đựng đồ, tủ âm tường kiểu Nhật	ÁP NHẬP			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0417	N4	n4_vocab_topic_image	417	お辞儀	おじぎ	hành động cúi chào của người Nhật	TỪ NGHI			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0418	N4	n4_vocab_topic_image	418	お宅	おたく	nhà (người khác)	TRẠCH			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0419	N4	n4_vocab_topic_image	419	夫	おっと	chồng mình	PHU			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0420	N4	n4_vocab_topic_image	420	お釣り	おつり	tiền thừa	ĐIẾU			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0421	N4	n4_vocab_topic_image	421	音	おと	âm thanh, tiếng động	ÂM			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0422	N4	n4_vocab_topic_image	422	踊り	おどり	nhảy múa	DŨNG			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0423	N4	n4_vocab_topic_image	423	お祭り	おまつり	lễ hội	TẾ			Danh từ;source_image:33.jpg	ready
